Unnamed: 0.1,language,rating,category,text
298,russian,5.0,perfumes,"весь довольный ,  стойкий аромат ,  доставлять быстро 
"
299,russian,5.0,perfumes,"парфюм отличный ,  стойкость просто удивлять . стирка оставаться аромат . спасибо качество ,  самый главное . 
"
300,russian,5.0,perfumes,"товар просто супер ! доставлять сразу ,  курьер спасибо . аромат классный стойкий . много такой акция ! 
"
301,russian,4.0,perfumes,"туалетный вода муж понравиться . запах очень приятный . 
"
302,russian,5.0,perfumes,"туалетный вода хороший качество . оригинал нет ,  не мочь сказать . приходить очень быстро ,  флакон целый ,  доставка отличный . 
"
303,russian,5.0,perfumes,"очень хороший запах . спасибо каспи банк ! 
"
304,russian,5.0,perfumes,"запах отличный ,  стойкий . муж понравиться . все рекомендовать . такой цена отличный товар . 
"
305,russian,5.0,perfumes,"отличный качество ,  доставка быстрый ,  быть заказывать 
"
306,russian,5.0,perfumes,"доставка не подводить ,  привозить рано указанный срок . курьер вежливый . запах просто супер .  
"
307,russian,5.0,perfumes,"хороший вода цена 
"
308,russian,4.0,perfumes,"стойкий ,  брызгать сильно ,  напор сильный 
"
310,russian,3.0,perfumes,"не стойкий . 
"
311,russian,5.0,perfumes,"стойкий 
"
312,russian,3.0,perfumes,"запах стойкий ,  шлейф слабый . 
"
313,russian,4.0,perfumes,"мы понравиться . нормальный такой деньги . муж понравиться ,  нерезкий ,  запах хороший . 
"
